"daily"
Date,Crop,TraDef,Tra,NDef,HeatRed,FrostRed,OxRed,Stage,TempSum,VernF,DaylF,IncRoot,IncLeaf,IncShoot,IncFruit,RelDev,LT50,AbBiom,OrgBiom/Root,OrgBiom/Leaf,OrgBiom/Shoot,OrgBiom/Fruit,Yield,GroPhot,NetPhot,MaintR,GrowthR,StomRes,Height,LAI,RootDep,EffRootDep,TotBiomN,AbBiomN,SumNUp,ActNup,PotNup,NFixed,Target,CritN,AbBiomNc,YieldNc,Protein,NPP,NPP/Root,NPP/Leaf,NPP/Shoot,NPP/Fruit,GPP,Ra,Ra/Root,Ra/Leaf,Ra/Shoot,Ra/Fruit,Mois_1,Mois_2,Mois_3,Mois_4,Mois_5,Mois_6,Mois_7,Mois_8,Mois_9,Mois_10,Mois_11,Mois_12,Mois_13,Mois_14,Mois_15,Mois_16,Mois_17,Mois_18,Mois_19,Mois_20,Precip,Irrig,Infilt,Surface,RunOff,SnowD,FrostD,ThawD,PASW_1,PASW_2,PASW_3,PASW_4,PASW_5,PASW_6,PASW_7,PASW_8,PASW_9,PASW_10,PASW_11,PASW_12,PASW_13,PASW_14,PASW_15,PASW_16,PASW_17,PASW_18,PASW_19,PASW_20,SurfTemp,STemp_1,STemp_2,STemp_3,STemp_4,STemp_5,Act_Ev,Act_ET,ET0,Kc,AtmCO2,Groundw,Recharge,NLeach,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_7,NO3_8,NO3_9,NO3_10,NO3_11,NO3_12,NO3_13,NO3_14,NO3_15,NO3_16,NO3_17,NO3_18,NO3_19,NO3_20,Carb,NH4_1,NH4_2,NH4_3,NH4_4,NH4_5,NH4_6,NH4_7,NH4_8,NH4_9,NH4_10,NH4_11,NH4_12,NH4_13,NH4_14,NH4_15,NH4_16,NH4_17,NH4_18,NH4_19,NH4_20,NO2_1,NO2_2,NO2_3,NO2_4,SOC_1,SOC_2,SOC_3,SOC_4,SOC_5,SOC_6,SOC-X-Y,SOC-X-Y,AOMf_1,AOMs_1,SMBf_1,SMBs_1,SOMf_1,SOMs_1,CBal_1,Nmin_1,Nmin_2,Nmin_3,NetNmin,Denit,N2O,SoilpH,NEP,NEE,Rh,Tmin,Tavg,Tmax,Wind,Globrad,Relhumid,Sunhours,NFert
2016-07-19,soybean/000,1,4.51,0.79,1,1,1,5,867.1,1,1,0,69.4,112.54,23.85,0.41,-3,10471.7,3281.3,3590.9,6750.2,130.6,103.2,418.03,259.89,155.974,2.1676,73.29,1.13,10.2286,12,1.6,237.2,204.4,72.1,0.78,6,3.3,0.051,0.051,0.02,0.039,0.242,103.955,103.955,103.955,103.955,103.955,167.212,63.2566,63.2566,63.2566,63.2566,63.2566,0.141,0.148,0.15,0.15,0.15,0.15,0.151,0.151,0.151,0.152,0.153,0.155,0.158,0.171,0.247,0.302,0.302,0.303,0.303,0.303,1.96,0,0,0,0,0,0,0,-0.009,-0.002,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.005,0.008,0.021,0.097,0.152,0.152,0.153,0.153,0.153,25.5,23.9,21.4,19.3,17.5,15.8,0,6.5,5.2,1.3,404,18.46,0,0.003,0.00165,0.002016,0.002094,0.002064,0.001427,0.001469,0.001727,0.001951,0.002115,0.002129,0.002146,0.002208,0.002375,0.002718,0.004066,0.005032,0.005037,0.005036,0.005035,0.005253,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.0138,6.2,103.955,-103.955,0,16.09,22.32,28.32,2.54,21.21,61.32,0,0
2016-07-20,soybean/000,0.99,4.89,0.79,1,1,1,5,883.4,1,1,0,66.97,108.6,30.38,0.42,-3,10677.6,3281.3,3653.9,6858.8,164.9,130.3,420.861,259.94,158.74,2.1768,73.5,1.13,10.3678,12,1.6,241.3,208.5,72.94,0.83,6,3.3,0.051,0.051,0.02,0.039,0.241,103.978,103.978,103.978,103.978,103.978,168.344,64.3667,64.3667,64.3667,64.3667,64.3667,0.14,0.148,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.152,0.153,0.154,0.156,0.163,0.211,0.302,0.302,0.302,0.303,0.303,1.55,0,0,0,0,0,0,0,-0.01,-0.002,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.006,0.013,0.061,0.152,0.152,0.152,0.153,0.153,25.5,24,21.5,19.4,17.6,15.9,0,6.5,5.3,1.3,404,18.45,0,0.003,0.001664,0.002016,0.002093,0.002063,0.001428,0.001469,0.001726,0.001949,0.002111,0.002123,0.002138,0.00219,0.002337,0.002573,0.003458,0.00503,0.005036,0.005035,0.005036,0.005256,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01386,6.2,103.978,-103.978,0,16.08,22.36,28.4,2.47,21.45,60.44,0,0
2016-07-21,soybean/000,0.87,4.16,0.79,1,1,1,5,900,1,1,0,63.04,102.22,36.17,0.43,-3,10879.1,3281.3,3711.9,6961,206.1,162.9,421.978,254.08,162.562,2.1517,73.79,1.14,10.4883,12,1.6,245.3,212.5,73.64,0.7,6,3.3,0.051,0.051,0.02,0.038,0.241,101.632,101.632,101.632,101.632,101.632,167.517,65.8857,65.8857,65.8857,65.8857,65.8857,0.14,0.148,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.151,0.152,0.153,0.155,0.159,0.178,0.302,0.302,0.302,0.303,0.303,1.72,0,0,0,0,0,0,0,-0.01,-0.002,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.005,0.009,0.028,0.152,0.152,0.152,0.153,0.153,25.6,24.1,21.6,19.5,17.7,16,0,5.9,5.3,1.3,404,18.43,0,0.003,0.001678,0.002015,0.002093,0.002062,0.001429,0.001469,0.001725,0.001947,0.002108,0.002119,0.00213,0.002175,0.002306,0.002495,0.002897,0.005028,0.005035,0.005035,0.005036,0.005259,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01393,6.2,101.632,-101.632,0,16.36,22.56,28.52,2.47,21.53,60.07,0,0
2016-07-22,soybean/000,1,4.72,0.79,1,1,1,5,917,1,1,0,47.32,76.73,33.47,0.44,-3,11036.6,3281.3,3753,7037.7,245.9,194.2,419.997,198.59,166.778,1.7099,74.34,1.15,10.586,12,1.7,249.5,216.6,74.46,0.82,6,3.3,0.051,0.051,0.02,0.039,0.241,79.4348,79.4348,79.4348,79.4348,79.4348,146.83,67.3952,67.3952,67.3952,67.3952,67.3952,0.14,0.148,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.152,0.153,0.154,0.157,0.168,0.269,0.302,0.302,0.303,0.303,1.76,0,0,0,0,0,0,0,-0.01,-0.002,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.007,0.018,0.119,0.152,0.152,0.153,0.153,25.7,24.1,21.7,19.6,17.8,16.1,0,6.5,5.3,1.3,404,18.42,0,0.002,0.001692,0.002015,0.002093,0.002061,0.001429,0.001469,0.001724,0.001946,0.002105,0.002116,0.002125,0.002164,0.002284,0.002457,0.002724,0.004465,0.005034,0.005034,0.005036,0.005262,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01399,6.2,79.4348,-79.4348,0,16.56,22.72,28.77,2.44,21.38,60.14,0,0
2016-07-23,soybean/000,1,4.63,0.8,1,1,1,5,934,1,1,0,56.32,91.32,48.02,0.44,-3,11232.2,3281.3,3801.9,7129.1,301.3,238,419.289,245.97,171.152,2.1658,74.89,1.15,10.6323,12,1.7,253.6,220.7,75.26,0.8,6,3.3,0.051,0.051,0.02,0.038,0.241,98.3887,98.3887,98.3887,98.3887,98.3887,167.716,69.327,69.327,69.327,69.327,69.327,0.14,0.148,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.151,0.152,0.153,0.155,0.161,0.232,0.302,0.302,0.303,0.303,1.85,0,0,0,0,0,0,0,-0.01,-0.002,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.005,0.011,0.082,0.152,0.152,0.153,0.153,25.8,24.2,21.7,19.6,17.8,16.2,0,6.5,5.3,1.3,404,18.4,0,0,0.001706,0.002015,0.002093,0.002061,0.00143,0.001468,0.001723,0.001945,0.002103,0.002113,0.002121,0.002155,0.002265,0.002426,0.002619,0.003844,0.005032,0.005033,0.005036,0.005265,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01406,6.2,98.3887,-98.3887,0,16.82,23.02,29.11,2.46,21.31,60.06,0,0
2016-07-24,soybean/000,0.98,4.46,0.8,1,1,1,5,951.2,1,1,0,52.8,85.62,53.49,0.45,-3,11424.1,3281.3,3846,7214.7,363.4,287.1,418.064,241.05,174.859,2.1546,75.85,1.16,10.6866,13,1.7,257.6,224.8,76.02,0.76,6,3.3,0.051,0.051,0.02,0.038,0.24,96.4202,96.4202,96.4202,96.4202,96.4202,167.225,70.8053,70.8053,70.8053,70.8053,70.8053,0.14,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.152,0.153,0.154,0.158,0.194,0.302,0.302,0.303,0.303,1.94,0,0,0,0,0,0,0,-0.01,-0.002,-0.001,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.008,0.044,0.152,0.152,0.153,0.153,25.9,24.3,21.8,19.7,17.9,16.3,0,6.4,5.4,1.3,403,18.39,0,0,0.00172,0.002015,0.002093,0.00206,0.001431,0.001469,0.001723,0.001944,0.002101,0.00211,0.002117,0.002147,0.002249,0.0024,0.002559,0.003199,0.00503,0.005032,0.005036,0.005268,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01413,6.2,96.4202,-96.4202,0,16.9,23.21,29.37,2.47,21.22,59.23,0,0
2016-07-25,soybean/000,1,4.77,0.8,1,1,1,5,968.4,1,1,0,48.17,78.11,57.25,0.46,-3,11607.7,3281.3,3884.3,7292.8,430.6,340.1,415.832,230.31,176.196,2.0539,76.1,1.16,10.7187,13,1.8,261.7,228.9,76.84,0.82,6,3.3,0.051,0.051,0.02,0.038,0.24,92.1243,92.1243,92.1243,92.1243,92.1243,163.424,71.3001,71.3001,71.3001,71.3001,71.3001,0.14,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.151,0.152,0.154,0.157,0.178,0.273,0.302,0.302,0.303,1.71,0,0,0,0,0,0,0,-0.01,-0.002,-0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.004,0.007,0.028,0.123,0.152,0.152,0.153,26,24.4,21.9,19.8,18,16.3,0,6.5,5.3,1.3,403,18.38,0,0,0.001734,0.002015,0.002093,0.002059,0.001431,0.001469,0.001722,0.001943,0.0021,0.002108,0.002114,0.00214,0.002236,0.002381,0.002527,0.002937,0.004546,0.005031,0.005036,0.00527,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.0142,6.2,92.1243,-92.1243,0,16.86,23.13,29.34,2.45,21.09,59.34,0,0
2016-07-26,soybean/000,1,4.59,0.8,1,1,1,5,985.4,1,1,0,46.44,75.3,64.13,0.47,-3,11793.5,3281.3,3919.7,7368.1,505.8,399.5,412.705,232.9,177.72,2.0811,76.73,1.17,10.726,13,1.8,265.8,233,77.63,0.79,6,3.3,0.051,0.051,0.02,0.038,0.239,93.1618,93.1618,93.1618,93.1618,93.1618,165.082,71.9203,71.9203,71.9203,71.9203,71.9203,0.14,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.152,0.153,0.155,0.168,0.241,0.302,0.302,0.303,1.89,0,0,0,0,0,0,0,-0.01,-0.002,-0.001,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.005,0.018,0.091,0.152,0.152,0.153,26,24.5,22,19.9,18.1,16.4,0,6.5,5.2,1.3,403,18.36,0,0,0.001748,0.002015,0.002092,0.002058,0.001432,0.001469,0.001722,0.001942,0.002099,0.002107,0.002112,0.002135,0.002225,0.002364,0.002501,0.002763,0.003996,0.005029,0.005036,0.005273,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01427,6.2,93.1618,-93.1618,0,16.76,23.07,29.41,2.33,20.89,59.16,0,0
2016-07-27,soybean/000,0.99,4.98,0.8,1,1,1,5,1002.6,1,1,0,44.27,71.79,70.63,0.48,-3,11980.2,3281.3,3951.7,7439.9,588.6,465,415.905,233.68,180.123,2.1056,77.02,1.17,10.7157,13,1.8,270,237.2,78.48,0.85,6,3.3,0.051,0.051,0.02,0.038,0.238,93.4706,93.4706,93.4706,93.4706,93.4706,166.362,72.8912,72.8912,72.8912,72.8912,72.8912,0.139,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.152,0.152,0.154,0.161,0.2,0.302,0.302,0.303,1.44,0,0,0,0,0,0,0,-0.011,-0.002,-0.001,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.004,0.011,0.05,0.152,0.152,0.153,26.1,24.6,22.1,20,18.2,16.5,0,6.4,5.2,1.3,403,18.35,0,0,0.001762,0.002015,0.002092,0.002058,0.001433,0.001469,0.001722,0.001942,0.002098,0.002106,0.002109,0.00213,0.002214,0.002348,0.002477,0.002645,0.003325,0.005027,0.005036,0.005275,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01435,6.2,93.4706,-93.4706,0,16.79,23.18,29.56,2.25,21.15,58.23,0,0
2016-07-28,soybean/000,0.78,3.83,0.8,1,1,1,5,1020,1,1,0,40.65,65.93,74.7,0.49,-3,12161.5,3281.3,3978.9,7505.8,676.8,534.7,417.211,226.63,183.588,2.0715,77.42,1.17,10.6869,13,1.8,273.9,241.1,79.14,0.66,6,3.3,0.051,0.051,0.02,0.038,0.237,90.6502,90.6502,90.6502,90.6502,90.6502,164.914,74.2637,74.2637,74.2637,74.2637,74.2637,0.139,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.151,0.152,0.153,0.157,0.168,0.302,0.302,0.303,1.57,0,0,0,0,0,0,0,-0.011,-0.002,-0.001,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.007,0.018,0.152,0.152,0.153,26.2,24.7,22.2,20.1,18.3,16.6,0,5.4,5.3,1.3,403,18.34,0,0,0.001776,0.002014,0.002092,0.002057,0.001434,0.001469,0.001721,0.001941,0.002097,0.002104,0.002107,0.002125,0.002204,0.002334,0.002456,0.002579,0.002788,0.005025,0.005035,0.005277,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01445,6.2,90.6502,-90.6502,0,17.1,23.42,29.73,2.26,21.25,57.81,0,0
2016-07-29,soybean/000,1,4.91,0.8,1,1,1,5,1038.5,1,1,0,22.89,37.12,48.69,0.49,-3,12270.2,3281.3,3987.1,7542.9,740.2,584.8,415.255,135.76,187.378,1.2648,78.1,1.18,10.6361,14,1.9,278.1,245.3,79.98,0.84,6,3.3,0.051,0.051,0.02,0.038,0.238,54.3024,54.3024,54.3024,54.3024,54.3024,129.76,75.4571,75.4571,75.4571,75.4571,75.4571,0.139,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.152,0.153,0.156,0.161,0.263,0.302,0.303,1.57,0,0,0,0,0,0,0,-0.011,-0.002,-0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.006,0.011,0.113,0.152,0.153,26.4,24.8,22.2,20.2,18.4,16.7,0,6.5,5.3,1.3,403,18.32,0,0,0.00179,0.002014,0.002092,0.002056,0.001435,0.001469,0.001721,0.001941,0.002096,0.002103,0.002106,0.002122,0.002196,0.002322,0.002441,0.002549,0.002673,0.004371,0.005035,0.005279,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01453,6.2,54.3024,-54.3024,0,17.32,23.62,30.02,2.24,21.11,57.84,0,0
2016-07-30,soybean/000,1,4.85,0.81,1,1,1,5,1056.4,1,1,0,35.17,57.03,86.02,0.5,-3,12448.4,3281.3,4006.4,7600,842,665.2,414.604,221.62,190.875,2.1129,78.77,1.18,10.5311,14,1.9,282.2,249.4,80.81,0.83,6,3.3,0.051,0.051,0.02,0.038,0.238,88.6466,88.6466,88.6466,88.6466,88.6466,165.842,77.195,77.195,77.195,77.195,77.195,0.139,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.151,0.152,0.154,0.158,0.22,0.302,0.302,1.62,0,0,0,0,0,0,0,-0.011,-0.002,-0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.004,0.008,0.07,0.152,0.152,26.5,24.9,22.3,20.2,18.4,16.8,0,6.5,5.3,1.3,403,18.31,0,0,0.001803,0.002014,0.002092,0.002055,0.001435,0.001469,0.001721,0.00194,0.002095,0.002103,0.002105,0.002119,0.002188,0.002311,0.002428,0.002525,0.002612,0.003662,0.005033,0.005281,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01462,6.2,88.6466,-88.6466,0,17.59,23.94,30.37,2.27,21.06,57.73,0,0
2016-07-31,soybean/000,0.94,4.5,0.81,1,1,1,5,1074.6,1,1,0,32.03,51.95,90.2,0.51,-3,12622.6,3281.3,4021.5,7651.9,949.2,749.9,412.112,216.3,193.715,2.0932,80.02,1.18,10.4415,14,1.9,286.3,253.5,81.58,0.77,6,3.3,0.051,0.051,0.02,0.038,0.237,86.5214,86.5214,86.5214,86.5214,86.5214,164.845,78.3233,78.3233,78.3233,78.3233,78.3233,0.139,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.152,0.153,0.156,0.18,0.302,0.302,1.68,0,0,0,0,0,0,0,-0.011,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.006,0.03,0.152,0.152,26.7,25,22.4,20.3,18.5,16.9,0,6.2,5.4,1.3,403,18.3,0,0,0.001817,0.002014,0.002092,0.002055,0.001436,0.00147,0.001721,0.00194,0.002095,0.002102,0.002104,0.002116,0.002181,0.002301,0.002416,0.002507,0.002575,0.002983,0.005032,0.005282,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.0147,6.2,86.5214,-86.5214,0,17.66,24.13,30.63,2.3,20.96,56.88,0,0
2016-08-01,soybean/000,0.56,2.86,0.81,1,1,1,5,1092.7,1,1,0,26.03,42.22,84.44,0.52,-3,12775.3,3281.3,4029.5,7694.1,1051.7,830.9,410.32,189.37,193.64,1.8239,80.17,1.18,10.3319,14,1.9,290.1,257.3,82.07,0.5,6,3.3,0.051,0.051,0.02,0.038,0.236,75.7469,75.7469,75.7469,75.7469,75.7469,153.932,78.1854,78.1854,78.1854,78.1854,78.1854,0.139,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.152,0.154,0.155,0.302,0.302,1.41,0,0,0,0,0,0,0,-0.011,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.004,0.005,0.152,0.152,26.8,25.1,22.5,20.4,18.6,16.9,0,4.3,5.3,1.3,403,18.29,0,0,0.001831,0.002014,0.00209,0.002054,0.001437,0.00147,0.001721,0.00194,0.002094,0.002102,0.002103,0.002114,0.002175,0.002291,0.002404,0.002488,0.002541,0.002572,0.005031,0.005283,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01479,6.2,75.7469,-75.7469,0,17.6,24.04,30.56,2.3,20.82,56.99,0,0
2016-08-02,soybean/000,0.17,0.82,0.81,1,1,1,5,1114,1,1,0,4.51,7.31,17.31,0.53,-3,12804.4,3281.3,4014.7,7701.4,1088.3,859.8,407.212,36.06,193.431,0.3467,80.75,1.19,10.1968,14,1.9,293.5,260.7,82.23,0.16,6,3.3,0.051,0.051,0.02,0.038,0.239,14.4246,14.4246,14.4246,14.4246,14.4246,91.9356,77.511,77.511,77.511,77.511,77.511,0.138,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.151,0.152,0.15,0.302,0.302,1.57,0,0,0,0,0,0,0,-0.012,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0,0.152,0.152,26.9,25.2,22.6,20.5,18.7,17,0,2.4,5.2,1.3,403,18.27,0,0,0.001845,0.002014,0.00209,0.002053,0.001438,0.00147,0.001721,0.001939,0.002094,0.002101,0.002102,0.002112,0.002169,0.002282,0.002393,0.00247,0.002507,0.002499,0.00503,0.005284,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01489,6.2,14.4246,-14.4246,0,17.44,23.93,30.58,2.2,20.6,56.83,0,0
2016-08-03,soybean/000,0.06,0.31,0.81,1,1,1,5,1144.4,1,1,0,-6.2,-6.2,0,0.54,-3,12792,3281.3,3987.5,7695.2,1109.3,876.4,409.906,-124.01,192.663,0,80.99,1.19,10.0006,14,1.9,296.9,264.1,82.3,0.07,6,3.3,0.051,0.051,0.021,0.039,0.242,-49.6026,-49.6026,-49.6026,-49.6026,-49.6026,27.4627,77.0654,77.0654,77.0654,77.0654,77.0654,0.138,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.151,0.151,0.151,0.15,0.302,0.302,1.09,0,0,0,0,0,0,0,-0.012,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0.152,0.152,27,25.3,22.7,20.6,18.8,17.1,0,1.4,5.3,1.3,403,18.26,0,0,0.001859,0.002014,0.00209,0.002052,0.001439,0.00147,0.00172,0.001939,0.002093,0.002101,0.002102,0.00211,0.002164,0.002274,0.002383,0.002456,0.002487,0.00249,0.005029,0.005285,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0505,0.0506,0.0505,0.0327,0.028,0.023,17083.5,39683.5,0,0,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01498,6.2,-49.6026,49.6026,0,17.41,23.97,30.65,2.16,20.83,55.96,0,0
