DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20160421,14230.0,2.725,12.898333333333333,0.9014627473772697,2.94,1.4216666666666669,
20160422,15955.0,3.475,13.149999999999999,0.8854389046930168,2.8516666666666666,1.34,
20160423,17520.0,2.78,13.923333333333334,0.8405418999338995,3.095,0.575,
20160424,19916.666666666668,2.9250000000000003,16.37666666666667,0.8430129950820145,3.3466666666666662,0.27999999999999997,
20160425,21263.333333333332,3.501666666666667,16.26,0.8466313687217926,3.1966666666666668,0.38166666666666665,
20160426,22220.0,3.8833333333333333,17.12333333333333,0.8934495984688656,2.9683333333333333,0.055,
20160427,21883.333333333332,5.196666666666666,19.291666666666668,1.0487548306560497,2.6466666666666665,0.4183333333333333,
20160428,19316.666666666668,7.496666666666667,19.478333333333335,1.1476567788567305,2.63,1.7749999999999997,
20160429,18330.0,8.424999999999999,18.715,1.1366241908907722,2.1933333333333334,0.525,
20160430,14543.333333333334,7.376666666666666,18.176666666666666,1.1801306442693962,2.27,2.0716666666666668,
20160501,18661.666666666668,6.993333333333333,19.423333333333332,1.179841722091144,2.035,1.8616666666666666,
20160502,21765.0,7.283333333333334,18.83,1.1052954513657356,2.3633333333333333,0.635,
20160503,23250.0,6.521666666666666,19.331666666666667,1.063426092634051,2.455,0.7799999999999999,
20160504,20811.666666666668,7.82,20.761666666666667,1.1730871545387132,2.6233333333333335,1.865,
20160505,18351.666666666668,8.261666666666667,20.07,1.2482821223597824,2.6083333333333334,3.7883333333333336,
20160506,20280.0,8.07,18.423333333333332,1.1497439667072553,2.7266666666666666,2.1733333333333333,
20160507,20933.333333333332,6.681666666666666,18.721666666666668,1.1164906438798765,2.0483333333333333,3.0050000000000003,
20160508,23346.666666666668,8.703333333333333,20.935,1.177092785689841,2.38,0.5816666666666667,
20160509,22450.0,9.258333333333333,21.19333333333333,1.2341869171077395,2.2516666666666665,1.9549999999999998,
20160510,18375.0,10.03,20.391666666666666,1.3644720306523626,2.4250000000000003,1.31,
20160511,20441.666666666668,11.903333333333334,21.55,1.4259370833197522,2.0083333333333333,1.545,
20160512,22635.0,11.191666666666668,23.273333333333337,1.41477057861985,1.9716666666666667,0.48333333333333334,
20160513,22561.666666666668,9.875,21.688333333333333,1.3398600671161776,2.31,0.385,
20160514,20226.666666666668,9.988333333333333,20.506666666666664,1.3727563909386105,2.393333333333333,2.858333333333334,
20160515,18156.666666666668,10.563333333333333,20.706666666666667,1.4594673055299625,2.8983333333333334,2.63,
20160516,21440.0,11.633333333333333,21.929999999999996,1.4803319133099568,3.4299999999999997,1.1066666666666667,
20160517,22563.333333333332,11.549999999999999,22.938333333333333,1.502171602718425,3.2933333333333334,2.4149999999999996,
20160518,23061.666666666668,11.693333333333333,22.246666666666666,1.4411058705006006,2.823333333333333,0.9016666666666667,
20160519,22813.333333333332,11.045,22.295,1.395268718400619,2.956666666666667,0.6666666666666666,
20160520,24586.666666666668,10.396666666666667,22.811666666666667,1.2779490221354475,2.6083333333333334,0.6283333333333333,
20160521,25878.333333333332,10.931666666666667,23.471666666666668,1.35316681116546,2.1816666666666666,1.0266666666666666,
20160522,23726.666666666668,11.876666666666665,23.47,1.425469110761181,1.9816666666666667,0.355,
20160523,25373.333333333332,11.985,25.008333333333336,1.4570810184111747,2.335,1.4833333333333334,
20160524,21810.0,12.956666666666665,23.741666666666664,1.454859603892208,3.1966666666666668,0.7399999999999999,
20160525,21555.0,11.663333333333334,22.90833333333333,1.4036381270760747,3.1199999999999997,1.9583333333333333,
20160526,24713.333333333332,10.969999999999999,20.87333333333333,1.2042597381109221,3.24,0.9866666666666667,
20160527,24055.0,9.926666666666668,21.849999999999998,1.3300824737070809,2.6016666666666666,2.38,
20160528,23471.666666666668,10.703333333333333,22.76,1.4033649734157827,1.5533333333333335,0.7133333333333334,
20160529,24035.0,12.156666666666666,23.155,1.4906347115331917,1.9783333333333333,2.205,
20160530,21055.0,12.508333333333333,22.47666666666667,1.5710120473342892,2.15,4.116666666666666,
20160531,19233.333333333332,12.251666666666667,21.650000000000002,1.5234166090721908,2.6983333333333337,1.788333333333333,
20160601,20045.0,12.58,22.265,1.548122433639466,3.015,4.0616666666666665,
20160602,20241.666666666668,12.181666666666667,22.323333333333334,1.4527237805727828,2.733333333333333,5.758333333333333,
20160603,23845.0,12.115,23.189999999999998,1.3962514614585437,2.766666666666667,1.0316666666666665,
20160604,22056.666666666668,12.545,22.94333333333333,1.3835954237466348,2.9133333333333336,1.3866666666666667,
20160605,25023.333333333332,10.636666666666667,23.569999999999997,1.3496608928041844,3.01,0.7383333333333333,
20160606,26601.666666666668,11.581666666666669,24.400000000000002,1.3895498317911275,2.315,0.305,
20160607,27563.333333333332,12.403333333333334,24.936666666666667,1.3651927530818615,1.8,2.091666666666667,
20160608,26675.0,12.603333333333333,24.763333333333335,1.3304087715970632,2.186666666666667,0.445,
20160609,24623.333333333332,12.854999999999999,24.40833333333333,1.5140942344562542,2.275,1.0166666666666666,
20160610,22701.666666666668,13.028333333333334,23.795,1.5513773208961117,2.356666666666667,3.53,
20160611,21478.333333333332,13.018333333333333,24.855,1.577632179797737,2.3366666666666664,0.9616666666666666,
20160612,24475.0,14.275,25.738333333333333,1.6160114162625216,2.645,1.3766666666666667,
20160613,25396.666666666668,14.688333333333333,25.416666666666668,1.6155921922223373,2.3066666666666666,0.7033333333333335,
20160614,24778.333333333332,14.341666666666667,24.563333333333333,1.5404924043342056,2.3516666666666666,1.305,
20160615,23236.666666666668,14.461666666666666,25.68166666666667,1.6728015600835355,2.535,2.1416666666666666,
20160616,21701.666666666668,14.185,24.68166666666667,1.5734107370526678,2.565,2.1283333333333334,
20160617,20548.333333333332,12.935,22.916666666666668,1.4875214111715598,3.02,2.16,
20160618,24155.0,10.943333333333333,22.608333333333334,1.293357874250076,3.051666666666667,0.52,
20160619,24751.666666666668,11.426666666666668,23.595,1.348445806077952,2.46,0.4333333333333333,
20160620,23373.333333333332,13.023333333333333,24.983333333333334,1.470490750709983,2.8266666666666667,4.123333333333334,
20160621,22043.333333333332,13.458333333333334,22.88,1.4184682007052054,2.5966666666666667,3.0533333333333332,
20160622,24898.333333333332,13.263333333333334,24.048333333333332,1.3556442163645575,2.776666666666667,0.5099999999999999,
20160623,21625.0,12.793333333333335,24.351666666666663,1.4430983358854164,2.645,1.1366666666666667,
20160624,22005.0,13.861666666666666,25.083333333333332,1.495812530969001,2.31,0.66,
20160625,23960.0,14.271666666666667,26.301666666666666,1.5654539791646733,2.4316666666666666,1.5083333333333335,
20160626,21378.333333333332,15.943333333333333,26.44,1.7148822677254263,2.4316666666666666,6.626666666666666,
20160627,18365.0,14.729999999999999,25.308333333333334,1.6470787378374336,2.6533333333333333,9.233333333333334,
20160628,20328.333333333332,14.101666666666667,24.136666666666667,1.5915722244028847,2.2616666666666667,2.5733333333333333,
20160629,20800.0,13.64,24.28,1.596412913103333,2.295,3.6483333333333334,
20160630,19530.0,14.551666666666668,23.875,1.5990158551101936,3.025,4.721666666666667,
20160701,22653.333333333332,13.964999999999998,26.175,1.5576034979135478,2.796666666666667,1.0183333333333333,
20160702,23290.0,14.838333333333333,25.613333333333333,1.6459089458275729,2.335,2.0516666666666667,
20160703,24421.666666666668,14.626666666666667,25.671666666666667,1.6312427127570306,2.14,1.383333333333333,
20160704,24155.0,15.416666666666666,27.323333333333334,1.6779532928802452,1.9733333333333334,1.0183333333333333,
20160705,25395.0,15.756666666666666,27.685,1.6316577650779653,2.481666666666667,0.7000000000000001,
20160706,22975.0,15.723333333333334,27.405,1.681030488933639,2.48,1.2516666666666667,
20160707,19913.333333333332,16.811666666666664,27.290000000000003,1.7443368643772172,2.033333333333333,1.8833333333333335,
20160708,24698.333333333332,15.5,27.38,1.642303820737369,2.3633333333333333,1.3949999999999998,
20160709,24363.333333333332,15.888333333333334,28.52,1.62392994571204,2.585,0.6466666666666666,
20160710,19516.666666666668,16.038333333333334,27.286666666666665,1.620209003676078,2.545,1.8699999999999999,
20160711,20011.666666666668,15.825000000000001,27.441666666666666,1.5888410707998828,2.5766666666666667,1.5983333333333334,
20160712,21296.666666666668,16.06833333333333,27.733333333333334,1.6585538665350719,2.9949999999999997,1.633333333333333,
20160713,20510.0,16.39,28.205,1.6121233889359636,2.6999999999999997,1.9100000000000001,
20160714,22365.0,15.995,27.098333333333333,1.319593097154198,1.9083333333333332,1.1133333333333333,
20160715,21500.0,15.213333333333333,28.133333333333336,1.4440158946075725,1.7699999999999998,3.4683333333333333,
20160716,20481.666666666668,16.955,27.69,1.61245637764758,2.225,3.341666666666667,
20160717,20698.333333333332,15.520000000000001,28.171666666666667,1.5723344702692963,2.39,2.6566666666666667,
20160718,23083.333333333332,16.221666666666668,27.531666666666666,1.495289236859139,2.236666666666667,1.825,
20160719,21751.666666666668,15.391666666666666,27.816666666666666,1.5562554358195697,2.3783333333333334,1.01,
20160720,20163.333333333332,16.486666666666668,28.141666666666666,1.544986349137895,2.8216666666666668,4.81,
20160721,20350.0,14.808333333333332,25.90833333333333,1.3946790025704967,2.9416666666666664,2.2399999999999998,
20160722,20168.333333333332,15.088333333333333,27.406666666666666,1.4033905368691715,2.8433333333333333,1.995,
20160723,20708.333333333332,15.701666666666668,26.355,1.4038144383839903,2.77,1.8383333333333336,
20160724,19416.666666666668,15.11,27.474999999999998,1.4545129518493487,1.8099999999999998,1.4183333333333332,
20160725,22070.0,15.971666666666666,28.790000000000003,1.5727099294849758,2.0883333333333334,0.13999999999999999,
20160726,23603.333333333332,17.163333333333334,30.183333333333334,1.5464337399897212,2.775,0.35333333333333333,
20160727,22870.0,17.605,31.666666666666668,1.5020550121143892,2.63,1.27,
20160728,19508.333333333332,18.088333333333335,30.775000000000002,1.5480471090851733,2.4,1.3016666666666667,
20160729,20491.666666666668,16.888333333333332,29.245,1.5307708911748048,2.62,2.3783333333333334,
20160730,20323.333333333332,16.738333333333333,28.615,1.5759505030302225,1.6849999999999998,1.888333333333333,
20160731,21191.666666666668,17.349999999999998,30.421666666666667,1.5492183567085818,1.6849999999999998,2.51,
20160801,21570.0,16.87,29.58,1.4508625904494938,2.3466666666666667,3.533333333333333,
20160802,20055.0,17.576666666666668,30.096666666666664,1.449602778795631,1.9783333333333335,1.7983333333333331,
20160803,17071.666666666668,17.165,28.105,1.4909784496919054,2.0716666666666668,3.171666666666667,
20160804,19568.333333333332,17.388333333333332,29.133333333333336,1.5413880904850255,2.441666666666667,3.0566666666666666,
20160805,18655.0,17.206666666666667,28.99166666666667,1.541425346185111,2.89,0.6483333333333333,
20160806,20351.666666666668,16.55,29.248333333333335,1.5115803938789403,2.4583333333333335,1.4449999999999996,
20160807,20900.0,17.05,30.334999999999997,1.4762580891121166,1.88,1.125,
20160808,21778.333333333332,16.71,30.93166666666667,1.4820508881143555,2.195,0.10666666666666667,
20160809,22270.0,17.141666666666666,31.595,1.4002435235497972,2.3133333333333335,0.029999999999999985,
20160810,21591.666666666668,17.724999999999998,32.34166666666667,1.4115714349843493,1.795,0.12333333333333334,
20160811,20298.333333333332,18.325,31.763333333333332,1.508819034167093,1.4266666666666667,0.6050000000000001,
20160812,21343.333333333332,17.99,32.156666666666666,1.4889139853597886,1.9683333333333335,0.26833333333333337,
20160813,17921.666666666668,18.188333333333336,31.80666666666667,1.5732547970339932,2.486666666666667,3.0116666666666667,
20160814,20033.333333333332,17.95,32.06166666666667,1.4777772268821703,2.3516666666666666,0.041666666666666664,
20160815,16631.666666666668,17.915000000000003,30.30666666666667,1.4180222929824347,2.5966666666666662,0.455,
20160816,18220.0,16.023333333333333,27.573333333333334,1.3071286079642548,2.235,0.875,
20160817,17705.0,14.971666666666666,27.135,1.2564096173645514,2.091666666666667,0.35333333333333333,
20160818,14198.333333333334,14.628333333333332,24.820000000000004,1.340356514705214,2.42,3.5749999999999997,
20160819,15866.666666666666,13.280000000000001,23.416666666666668,1.2947390362177775,2.953333333333333,1.5233333333333334,
20160820,15381.666666666666,11.866666666666667,24.41,1.267425214570375,2.638333333333333,0.9966666666666666,
20160821,17363.333333333332,10.996666666666668,22.94333333333333,1.0970240492247723,2.69,0.8233333333333333,
20160822,18325.0,11.270000000000001,25.05666666666667,1.164664812778238,2.645,0.22999999999999998,
20160823,18228.333333333332,12.888333333333334,26.346666666666668,1.2184559450281733,2.5383333333333336,1.035,
20160824,19165.0,12.578333333333333,26.208333333333332,1.152677342667978,2.888333333333333,1.0216666666666667,
20160825,17516.666666666668,13.125,24.971666666666664,1.2229016562264443,2.4583333333333335,1.6816666666666664,
20160826,18853.333333333332,11.981666666666667,24.316666666666666,1.1104871493303126,2.4616666666666664,0.255,
20160827,14400.0,13.208333333333334,23.421666666666667,1.2308032904497213,2.5883333333333334,1.6666666666666667,
20160828,13546.666666666666,13.248333333333333,24.131666666666664,1.418346554481977,2.5383333333333336,8.26,
20160829,10950.0,13.055,22.94333333333333,1.3306977283324362,3.2983333333333333,7.968333333333334,
20160830,15056.666666666666,11.163333333333334,22.405,1.1592055194856112,3.1649999999999996,2.1333333333333333,
20160831,15571.666666666666,11.036666666666667,23.671666666666667,1.153278322393675,2.313333333333333,0.815,
20160901,16050.0,11.571666666666665,24.58666666666667,1.1480964433508818,2.903333333333333,0.9833333333333334,
20160902,14186.666666666666,11.636666666666668,24.076666666666668,1.198967909014387,2.733333333333333,1.3099999999999998,
20160903,14188.333333333334,11.766666666666666,23.001666666666665,1.210825868468914,2.663333333333333,0.7066666666666667,
20160904,16141.666666666666,10.151666666666667,21.701666666666668,1.158183822081784,2.2566666666666664,0.58,
20160905,12985.0,9.788333333333334,19.765,1.1528296330390468,2.74,2.7083333333333335,
20160906,12340.0,9.288333333333332,21.365,1.0973363897803408,2.42,2.7733333333333334,
20160907,13186.666666666666,8.475,19.843333333333334,1.001661559372504,2.441666666666667,1.505,
20160908,9718.333333333334,9.11,17.67,1.0774203936274045,3.0383333333333336,1.3800000000000001,
20160909,11705.0,8.983333333333333,18.055,1.0496032817361314,3.021666666666667,0.875,
20160910,12508.333333333334,8.155,18.99,1.0434610366011374,3.1366666666666667,0.47666666666666657,
20160911,16406.666666666668,7.476666666666667,20.715,0.9577056993157651,2.7449999999999997,0.11166666666666665,
20160912,15565.0,8.475,21.724999999999998,0.9890708575402419,2.4466666666666668,0.08166666666666662,
20160913,13281.666666666666,9.395000000000001,21.68166666666667,1.0343566915397941,2.065,1.2950000000000002,
20160914,12975.0,9.85,21.918333333333333,1.0968488451559661,2.7216666666666662,1.2666666666666666,
20160915,13773.333333333334,10.343333333333334,21.906666666666666,1.0887845624070691,2.6766666666666663,1.2516666666666667,
20160916,14921.666666666666,9.096666666666666,20.88,0.9640407040256185,2.5383333333333336,1.16,
20160917,14576.666666666666,8.651666666666667,20.791666666666668,0.9680359408850773,2.1733333333333333,0.075,
20160918,13446.666666666666,9.296666666666667,21.096666666666668,1.0063628001108411,2.2266666666666666,2.421666666666667,
20160919,13363.333333333334,8.093333333333334,20.351666666666667,1.0062924470506946,2.14,1.9066666666666665,
20160920,13070.0,8.278333333333334,20.481666666666666,0.9204084475062979,2.0383333333333336,1.2433333333333334,
20160921,11956.666666666666,8.4,20.516666666666666,1.0422577830510746,2.59,4.045,
20160922,11266.666666666666,9.248333333333333,19.868333333333336,1.1668632728997734,2.1366666666666667,1.0283333333333333,
20160923,8943.333333333334,8.93,19.615,1.1235182875777008,3.4583333333333335,4.863333333333333,
20160924,9831.666666666666,8.13,17.433333333333334,0.9663541798739814,3.418333333333333,5.95,
20160925,12106.666666666666,6.761666666666667,17.638333333333332,0.8549886098684443,3.268333333333333,0.12499999999999999,
20160926,12438.333333333334,6.82,18.286666666666665,0.8855203556514898,2.435,0.12666666666666668,
20160927,10880.0,7.363333333333333,19.078333333333333,0.9661010281925876,2.6216666666666666,2.0033333333333334,
20160928,10493.333333333334,7.593333333333334,18.703333333333333,1.0420053163446041,3.265,0.9483333333333333,
20160929,7633.333333333333,6.466666666666666,14.356666666666667,0.9653056746210451,2.9583333333333335,2.1199999999999997,
20160930,6646.666666666667,4.736666666666667,12.978333333333333,0.8469539933372792,3.5966666666666662,1.2750000000000001,
